FPrate,Sensivity[Mean],Sensivity[Lower bound],Sensivity[Upper bound]
0.160441044,0.423773885,0.287878782,0.575471699
0.161228623,0.423773885,0.287878782,0.575471699
0.162016202,0.423773885,0.287878782,0.575471699
0.162803780,0.423773885,0.287878782,0.575471699
0.163591359,0.423773885,0.287878782,0.575471699
0.164378938,0.423773885,0.287878782,0.575471699
0.165166517,0.423773885,0.287878782,0.575471699
0.165954095,0.423773885,0.287878782,0.575471699
0.166741674,0.423773885,0.287878782,0.575471699
0.167529253,0.423773885,0.287878782,0.575471699
0.168316832,0.423773885,0.287878782,0.575471699
0.169104410,0.423773885,0.287878782,0.575471699
0.169891989,0.423773885,0.287878782,0.575471699
0.170679568,0.427504569,0.290598303,0.581395328
0.171467147,0.427504569,0.290598303,0.581395328
0.172254725,0.427504569,0.290598303,0.581395328
0.173042304,0.427504569,0.290598303,0.581395328
0.173829883,0.427504569,0.290598303,0.581395328
0.174617462,0.427504569,0.290598303,0.581395328
0.175405041,0.427504569,0.290598303,0.581395328
0.176192619,0.427504569,0.290598303,0.581395328
0.176980198,0.427504569,0.290598303,0.581395328
0.177767777,0.427504569,0.290598303,0.581395328
0.178555356,0.427504569,0.290598303,0.581395328
0.179342934,0.427504569,0.290598303,0.581395328
0.180130513,0.427504569,0.290598303,0.581395328
0.180918092,0.427504569,0.290598303,0.581395328
0.181705671,0.427504569,0.290598303,0.581395328
0.182493249,0.431261778,0.302325577,0.585858583
0.183280828,0.431261778,0.302325577,0.585858583
0.184068407,0.431261778,0.302325577,0.585858583
0.184855986,0.431261778,0.302325577,0.585858583
0.185643564,0.431261778,0.302325577,0.585858583
0.186431143,0.431261778,0.302325577,0.585858583
0.187218722,0.431261778,0.302325577,0.585858583
0.188006301,0.431261778,0.302325577,0.585858583
0.188793879,0.431261778,0.302325577,0.585858583
0.189581458,0.431261778,0.302325577,0.585858583
0.190369037,0.431261778,0.302325577,0.585858583
0.191156616,0.431261778,0.302325577,0.585858583
0.191944194,0.431261778,0.302325577,0.585858583
0.192731773,0.431261778,0.302325577,0.585858583
0.193519352,0.434862614,0.303703696,0.585858583
0.194306931,0.434862614,0.303703696,0.585858583
0.195094509,0.434862614,0.303703696,0.585858583
0.195882088,0.434862614,0.303703696,0.585858583
0.196669667,0.434862614,0.303703696,0.585858583
0.197457246,0.434862614,0.303703696,0.585858583
0.198244824,0.434862614,0.303703696,0.585858583
0.199032403,0.434862614,0.303703696,0.585858583
0.199819982,0.434862614,0.303703696,0.585858583
0.200607561,0.434862614,0.303703696,0.585858583
0.201395140,0.434862614,0.303703696,0.585858583
0.202182718,0.434862614,0.303703696,0.585858583
0.202970297,0.434862614,0.303703696,0.585858583
0.203757876,0.434862614,0.303703696,0.585858583
0.204545455,0.434862614,0.303703696,0.585858583
0.205333033,0.437557548,0.308333337,0.586538434
0.206120612,0.437557548,0.308333337,0.586538434
0.206908191,0.437557548,0.308333337,0.586538434
0.207695770,0.437557548,0.308333337,0.586538434
0.208483348,0.437557548,0.308333337,0.586538434
0.209270927,0.437557548,0.308333337,0.586538434
0.210058506,0.437557548,0.308333337,0.586538434
0.210846085,0.437557548,0.308333337,0.586538434
0.211633663,0.437557548,0.308333337,0.586538434
0.212421242,0.437557548,0.308333337,0.586538434
0.213208821,0.437557548,0.308333337,0.586538434
0.213996400,0.437557548,0.308333337,0.586538434
0.214783978,0.437557548,0.308333337,0.586538434
0.215571557,0.437557548,0.308333337,0.586538434
0.216359136,0.440591067,0.310344815,0.588235319
0.217146715,0.440591067,0.310344815,0.588235319
0.217934293,0.440591067,0.310344815,0.588235319
0.218721872,0.440591067,0.310344815,0.588235319
0.219509451,0.440591067,0.310344815,0.588235319
0.220297030,0.440591067,0.310344815,0.588235319
0.221084608,0.440591067,0.310344815,0.588235319
0.221872187,0.440591067,0.310344815,0.588235319
0.222659766,0.440591067,0.310344815,0.588235319
0.223447345,0.440591067,0.310344815,0.588235319
0.224234923,0.440591067,0.310344815,0.588235319
0.225022502,0.440591067,0.310344815,0.588235319
0.225810081,0.440591067,0.310344815,0.588235319
0.226597660,0.440591067,0.310344815,0.588235319
0.227385239,0.443763703,0.311827958,0.588235319
0.228172817,0.443763703,0.311827958,0.588235319
0.228960396,0.443763703,0.311827958,0.588235319
0.229747975,0.443763703,0.311827958,0.588235319
0.230535554,0.443763703,0.311827958,0.588235319
0.231323132,0.443763703,0.311827958,0.588235319
0.232110711,0.443763703,0.311827958,0.588235319
0.232898290,0.443763703,0.311827958,0.588235319
0.233685869,0.443763703,0.311827958,0.588235319
0.234473447,0.443763703,0.311827958,0.588235319
0.235261026,0.443763703,0.311827958,0.588235319
0.236048605,0.443763703,0.311827958,0.588235319
0.236836184,0.443763703,0.311827958,0.588235319
0.237623762,0.443763703,0.311827958,0.588235319
0.238411341,0.443763703,0.311827958,0.588235319
0.239198920,0.446223259,0.315789461,0.588235319
0.239986499,0.446223259,0.315789461,0.588235319
0.240774077,0.446223259,0.315789461,0.588235319
0.241561656,0.446223259,0.315789461,0.588235319
0.242349235,0.446223259,0.315789461,0.588235319
0.243136814,0.446223259,0.315789461,0.588235319
0.243924392,0.446223259,0.315789461,0.588235319
0.244711971,0.446223259,0.315789461,0.588235319
0.245499550,0.446223259,0.315789461,0.588235319
0.246287129,0.446223259,0.315789461,0.588235319
0.247074707,0.446223259,0.315789461,0.588235319
0.247862286,0.446223259,0.315789461,0.588235319
0.248649865,0.446223259,0.315789461,0.588235319
0.249437444,0.446223259,0.315789461,0.588235319
0.250225023,0.448588252,0.318965524,0.588888884
0.251012601,0.448588252,0.318965524,0.588888884
0.251800180,0.448588252,0.318965524,0.588888884
0.252587759,0.448588252,0.318965524,0.588888884
0.253375338,0.448588252,0.318965524,0.588888884
0.254162916,0.448588252,0.318965524,0.588888884
0.254950495,0.448588252,0.318965524,0.588888884
0.255738074,0.448588252,0.318965524,0.588888884
0.256525653,0.448588252,0.318965524,0.588888884
0.257313231,0.448588252,0.318965524,0.588888884
0.258100810,0.448588252,0.318965524,0.588888884
0.258888389,0.448588252,0.318965524,0.588888884
0.259675968,0.448588252,0.318965524,0.588888884
0.260463546,0.448588252,0.318965524,0.588888884
0.261251125,0.448588252,0.318965524,0.588888884
0.262038704,0.450742513,0.319999993,0.594339609
0.262826283,0.450742513,0.319999993,0.594339609
0.263613861,0.450742513,0.319999993,0.594339609
0.264401440,0.450742513,0.319999993,0.594339609
0.265189019,0.450742513,0.319999993,0.594339609
0.265976598,0.450742513,0.319999993,0.594339609
0.266764176,0.450742513,0.319999993,0.594339609
0.267551755,0.450742513,0.319999993,0.594339609
0.268339334,0.450742513,0.319999993,0.594339609
0.269126913,0.450742513,0.319999993,0.594339609
0.269914491,0.450742513,0.319999993,0.594339609
0.270702070,0.450742513,0.319999993,0.594339609
0.271489649,0.450742513,0.319999993,0.594339609
0.272277228,0.450742513,0.319999993,0.594339609
0.273064806,0.452902436,0.321100920,0.594339609
0.273852385,0.452902436,0.321100920,0.594339609
0.274639964,0.452902436,0.321100920,0.594339609
0.275427543,0.452902436,0.321100920,0.594339609
0.276215122,0.452902436,0.321100920,0.594339609
0.277002700,0.452902436,0.321100920,0.594339609
0.277790279,0.452902436,0.321100920,0.594339609
0.278577858,0.452902436,0.321100920,0.594339609
0.279365437,0.452902436,0.321100920,0.594339609
0.280153015,0.452902436,0.321100920,0.594339609
0.280940594,0.452902436,0.321100920,0.594339609
0.281728173,0.452902436,0.321100920,0.594339609
0.282515752,0.452902436,0.321100920,0.594339609
0.283303330,0.452902436,0.321100920,0.594339609
0.284090909,0.452984869,0.321100920,0.594339609
0.284878488,0.454897195,0.325581402,0.594339609
0.285666067,0.454897195,0.325581402,0.594339609
0.286453645,0.454897195,0.325581402,0.594339609
0.287241224,0.454897195,0.325581402,0.594339609
0.288028803,0.454897195,0.325581402,0.594339609
0.288816382,0.454897195,0.325581402,0.594339609
0.289603960,0.454897195,0.325581402,0.594339609
0.290391539,0.454897195,0.325581402,0.594339609
0.291179118,0.454897195,0.325581402,0.594339609
0.291966697,0.454897195,0.325581402,0.594339609
0.292754275,0.454897195,0.325581402,0.594339609
0.293541854,0.454897195,0.325581402,0.594339609
0.294329433,0.454897195,0.325581402,0.594339609
0.295117012,0.454897195,0.325581402,0.594339609
0.295904590,0.456773371,0.327433616,0.595959604
0.296692169,0.456773371,0.327433616,0.595959604
0.297479748,0.456773371,0.327433616,0.595959604
0.298267327,0.456773371,0.327433616,0.595959604
0.299054905,0.456773371,0.327433616,0.595959604
0.299842484,0.456773371,0.327433616,0.595959604
0.300630063,0.456773371,0.327433616,0.595959604
0.301417642,0.456773371,0.327433616,0.595959604
0.302205221,0.456773371,0.327433616,0.595959604
0.302992799,0.456773371,0.327433616,0.595959604
0.303780378,0.456773371,0.327433616,0.595959604
0.304567957,0.456773371,0.327433616,0.595959604
0.305355536,0.456773371,0.327433616,0.595959604
0.306143114,0.456773371,0.327433616,0.595959604
0.306930693,0.458875000,0.330097079,0.597561002
0.307718272,0.458875000,0.330097079,0.597561002
0.308505851,0.458875000,0.330097079,0.597561002
0.309293429,0.458875000,0.330097079,0.597561002
0.310081008,0.458875000,0.330097079,0.597561002
0.310868587,0.458875000,0.330097079,0.597561002
0.311656166,0.458875000,0.330097079,0.597561002
0.312443744,0.458875000,0.330097079,0.597561002
0.313231323,0.458875000,0.330097079,0.597561002
0.314018902,0.458875000,0.330097079,0.597561002
0.314806481,0.458875000,0.330097079,0.597561002
0.315594059,0.458875000,0.330097079,0.597561002
0.316381638,0.458875000,0.330097079,0.597561002
0.317169217,0.458875000,0.330097079,0.597561002
0.317956796,0.458875000,0.330097079,0.597561002
0.318744374,0.461101383,0.330097079,0.597561002
0.319531953,0.461101383,0.330097079,0.597561002
0.320319532,0.461101383,0.330097079,0.597561002
0.321107111,0.461101383,0.330097079,0.597561002
0.321894689,0.461101383,0.330097079,0.597561002
0.322682268,0.461101383,0.330097079,0.597561002
0.323469847,0.461101383,0.330097079,0.597561002
0.324257426,0.461101383,0.330097079,0.597561002
0.325045005,0.461101383,0.330097079,0.597561002
0.325832583,0.461101383,0.330097079,0.597561002
0.326620162,0.461101383,0.330097079,0.597561002
0.327407741,0.461101383,0.330097079,0.597561002
0.328195320,0.461101383,0.330097079,0.597561002
0.328982898,0.461101383,0.330097079,0.597561002
0.329770477,0.463191152,0.333333343,0.597938120
0.330558056,0.463191152,0.333333343,0.597938120
0.331345635,0.463191152,0.333333343,0.597938120
0.332133213,0.463191152,0.333333343,0.597938120
0.332920792,0.463191152,0.333333343,0.597938120
0.333708371,0.463191152,0.333333343,0.597938120
0.334495950,0.463191152,0.333333343,0.597938120
0.335283528,0.463191152,0.333333343,0.597938120
0.336071107,0.463191152,0.333333343,0.597938120
0.336858686,0.463191152,0.333333343,0.597938120
0.337646265,0.463191152,0.333333343,0.597938120
0.338433843,0.463191152,0.333333343,0.597938120
0.339221422,0.463191152,0.333333343,0.597938120
0.340009001,0.463191152,0.333333343,0.597938120
0.340796580,0.463191152,0.333333343,0.597938120
0.341584158,0.465535790,0.333333343,0.597938120
0.342371737,0.465535790,0.333333343,0.597938120
0.343159316,0.465535790,0.333333343,0.597938120
0.343946895,0.465535790,0.333333343,0.597938120
0.344734473,0.465535790,0.333333343,0.597938120
0.345522052,0.465535790,0.333333343,0.597938120
0.346309631,0.465535790,0.333333343,0.597938120
0.347097210,0.465535790,0.333333343,0.597938120
0.347884788,0.465535790,0.333333343,0.597938120
0.348672367,0.465535790,0.333333343,0.597938120
0.349459946,0.465535790,0.333333343,0.597938120
0.350247525,0.465535790,0.333333343,0.597938120
0.351035104,0.465535790,0.333333343,0.597938120
0.351822682,0.465535790,0.333333343,0.597938120
0.352610261,0.467238396,0.333333343,0.600000024
0.353397840,0.467238396,0.333333343,0.600000024
0.354185419,0.467238396,0.333333343,0.600000024
0.354972997,0.467238396,0.333333343,0.600000024
0.355760576,0.467238396,0.333333343,0.600000024
0.356548155,0.467238396,0.333333343,0.600000024
0.357335734,0.467238396,0.333333343,0.600000024
0.358123312,0.467238396,0.333333343,0.600000024
0.358910891,0.467238396,0.333333343,0.600000024
0.359698470,0.467238396,0.333333343,0.600000024
0.360486049,0.467238396,0.333333343,0.600000024
0.361273627,0.467238396,0.333333343,0.600000024
0.362061206,0.467238396,0.333333343,0.600000024
0.362848785,0.467238396,0.333333343,0.600000024
0.363636364,0.469112962,0.339805812,0.604395628
0.364423942,0.469112962,0.339805812,0.604395628
0.365211521,0.469112962,0.339805812,0.604395628
0.365999100,0.469112962,0.339805812,0.604395628
0.366786679,0.469112962,0.339805812,0.604395628
0.367574257,0.469112962,0.339805812,0.604395628
0.368361836,0.469112962,0.339805812,0.604395628
0.369149415,0.469112962,0.339805812,0.604395628
0.369936994,0.469112962,0.339805812,0.604395628
0.370724572,0.469112962,0.339805812,0.604395628
0.371512151,0.469112962,0.339805812,0.604395628
0.372299730,0.469112962,0.339805812,0.604395628
0.373087309,0.469112962,0.339805812,0.604395628
0.373874887,0.469112962,0.339805812,0.604395628
0.374662466,0.469112962,0.339805812,0.604395628
0.375450045,0.471312821,0.343511462,0.604651153
0.376237624,0.471312821,0.343511462,0.604651153
0.377025203,0.471312821,0.343511462,0.604651153
0.377812781,0.471312821,0.343511462,0.604651153
0.378600360,0.471312821,0.343511462,0.604651153
0.379387939,0.471312821,0.343511462,0.604651153
0.380175518,0.471312821,0.343511462,0.604651153
0.380963096,0.471312821,0.343511462,0.604651153
0.381750675,0.471312821,0.343511462,0.604651153
0.382538254,0.471312821,0.343511462,0.604651153
0.383325833,0.471312821,0.343511462,0.604651153
0.384113411,0.471312821,0.343511462,0.604651153
0.384900990,0.471312821,0.343511462,0.604651153
0.385688569,0.471312821,0.343511462,0.604651153
0.386476148,0.473213375,0.346153855,0.611764729
0.387263726,0.473213375,0.346153855,0.611764729
0.388051305,0.473213375,0.346153855,0.611764729
0.388838884,0.473213375,0.346153855,0.611764729
0.389626463,0.473213375,0.346153855,0.611764729
0.390414041,0.473213375,0.346153855,0.611764729
0.391201620,0.473213375,0.346153855,0.611764729
0.391989199,0.473213375,0.346153855,0.611764729
0.392776778,0.473213375,0.346153855,0.611764729
0.393564356,0.473213375,0.346153855,0.611764729
0.394351935,0.473213375,0.346153855,0.611764729
0.395139514,0.473213375,0.346153855,0.611764729
0.395927093,0.473213375,0.346153855,0.611764729
0.396714671,0.473213375,0.346153855,0.611764729
0.397502250,0.473213375,0.346153855,0.611764729
0.398289829,0.475603074,0.346153855,0.621052623
0.399077408,0.475603074,0.346153855,0.621052623
0.399864986,0.475603074,0.346153855,0.621052623
0.400652565,0.475603074,0.346153855,0.621052623
0.401440144,0.475603074,0.346153855,0.621052623
0.402227723,0.475603074,0.346153855,0.621052623
0.403015302,0.475603074,0.346153855,0.621052623
0.403802880,0.475603074,0.346153855,0.621052623
0.404590459,0.475603074,0.346153855,0.621052623
0.405378038,0.475603074,0.346153855,0.621052623
0.406165617,0.475603074,0.346153855,0.621052623
0.406953195,0.475603074,0.346153855,0.621052623
0.407740774,0.475603074,0.346153855,0.621052623
0.408528353,0.475603074,0.346153855,0.621052623
0.409315932,0.477716863,0.349056602,0.621359229
0.410103510,0.477716863,0.349056602,0.621359229
0.410891089,0.477716863,0.349056602,0.621359229
0.411678668,0.477716863,0.349056602,0.621359229
0.412466247,0.477716863,0.349056602,0.621359229
0.413253825,0.477716863,0.349056602,0.621359229
0.414041404,0.477716863,0.349056602,0.621359229
0.414828983,0.477716863,0.349056602,0.621359229
0.415616562,0.477716863,0.349056602,0.621359229
0.416404140,0.477716863,0.349056602,0.621359229
0.417191719,0.477716863,0.349056602,0.621359229
0.417979298,0.477716863,0.349056602,0.621359229
0.418766877,0.477716863,0.349056602,0.621359229
0.419554455,0.477716863,0.349056602,0.621359229
0.420342034,0.477716863,0.349056602,0.621359229
0.421129613,0.479693770,0.349206358,0.626262605
0.421917192,0.479693770,0.349206358,0.626262605
0.422704770,0.479693770,0.349206358,0.626262605
0.423492349,0.479693770,0.349206358,0.626262605
0.424279928,0.479693770,0.349206358,0.626262605
0.425067507,0.479693770,0.349206358,0.626262605
0.425855086,0.479693770,0.349206358,0.626262605
0.426642664,0.479693770,0.349206358,0.626262605
0.427430243,0.479693770,0.349206358,0.626262605
0.428217822,0.479693770,0.349206358,0.626262605
0.429005401,0.479693770,0.349206358,0.626262605
0.429792979,0.479693770,0.349206358,0.626262605
0.430580558,0.479693770,0.349206358,0.626262605
0.431368137,0.479693770,0.349206358,0.626262605
0.432155716,0.481943429,0.353535354,0.626262605
0.432943294,0.481943429,0.353535354,0.626262605
0.433730873,0.481943429,0.353535354,0.626262605
0.434518452,0.481943429,0.353535354,0.626262605
0.435306031,0.481943429,0.353535354,0.626262605
0.436093609,0.481943429,0.353535354,0.626262605
0.436881188,0.481943429,0.353535354,0.626262605
0.437668767,0.481943429,0.353535354,0.626262605
0.438456346,0.481943429,0.353535354,0.626262605
0.439243924,0.481943429,0.353535354,0.626262605
0.440031503,0.481943429,0.353535354,0.626262605
0.440819082,0.481943429,0.353535354,0.626262605
0.441606661,0.481943429,0.353535354,0.626262605
0.442394239,0.481943429,0.353535354,0.626262605
0.443181818,0.484568596,0.359223306,0.631067932
0.443969397,0.484568596,0.359223306,0.631067932
0.444756976,0.484568596,0.359223306,0.631067932
0.445544554,0.484568596,0.359223306,0.631067932
0.446332133,0.484568596,0.359223306,0.631067932
0.447119712,0.484568596,0.359223306,0.631067932
0.447907291,0.484568596,0.359223306,0.631067932
0.448694869,0.484568596,0.359223306,0.631067932
0.449482448,0.484568596,0.359223306,0.631067932
0.450270027,0.484568596,0.359223306,0.631067932
0.451057606,0.484568596,0.359223306,0.631067932
0.451845185,0.484568596,0.359223306,0.631067932
0.452632763,0.484568596,0.359223306,0.631067932
0.453420342,0.484568596,0.359223306,0.631067932
0.454207921,0.484568596,0.359223306,0.631067932
0.454995500,0.486947209,0.359649122,0.632183909
0.455783078,0.486947209,0.359649122,0.632183909
0.456570657,0.486947209,0.359649122,0.632183909
0.457358236,0.486947209,0.359649122,0.632183909
0.458145815,0.486947209,0.359649122,0.632183909
0.458933393,0.486947209,0.359649122,0.632183909
0.459720972,0.486947209,0.359649122,0.632183909
0.460508551,0.486947209,0.359649122,0.632183909
0.461296130,0.486947209,0.359649122,0.632183909
0.462083708,0.486947209,0.359649122,0.632183909
0.462871287,0.486947209,0.359649122,0.632183909
0.463658866,0.486947209,0.359649122,0.632183909
0.464446445,0.486947209,0.359649122,0.632183909
0.465234023,0.486947209,0.359649122,0.632183909
0.466021602,0.489805073,0.359649122,0.637499988
0.466809181,0.489805073,0.359649122,0.637499988
0.467596760,0.489805073,0.359649122,0.637499988
0.468384338,0.489805073,0.359649122,0.637499988
0.469171917,0.489805073,0.359649122,0.637499988
0.469959496,0.489805073,0.359649122,0.637499988
0.470747075,0.489805073,0.359649122,0.637499988
0.471534653,0.489805073,0.359649122,0.637499988
0.472322232,0.489805073,0.359649122,0.637499988
0.473109811,0.489805073,0.359649122,0.637499988
0.473897390,0.489805073,0.359649122,0.637499988
0.474684968,0.489805073,0.359649122,0.637499988
0.475472547,0.489805073,0.359649122,0.637499988
0.476260126,0.489805073,0.359649122,0.637499988
0.477047705,0.489805073,0.359649122,0.637499988
0.477835284,0.493119687,0.360824734,0.638297856
0.478622862,0.493119687,0.360824734,0.638297856
0.479410441,0.493119687,0.360824734,0.638297856
0.480198020,0.493119687,0.360824734,0.638297856
0.480985599,0.493119687,0.360824734,0.638297856
0.481773177,0.493119687,0.360824734,0.638297856
0.482560756,0.493119687,0.360824734,0.638297856
0.483348335,0.493119687,0.360824734,0.638297856
0.484135914,0.493119687,0.360824734,0.638297856
0.484923492,0.493119687,0.360824734,0.638297856
0.485711071,0.493119687,0.360824734,0.638297856
0.486498650,0.493119687,0.360824734,0.638297856
0.487286229,0.493119687,0.360824734,0.638297856
0.488073807,0.493119687,0.360824734,0.638297856
0.488861386,0.496700972,0.365217388,0.642201841
0.489648965,0.496700972,0.365217388,0.642201841
0.490436544,0.496700972,0.365217388,0.642201841
0.491224122,0.496700972,0.365217388,0.642201841
0.492011701,0.496700972,0.365217388,0.642201841
0.492799280,0.496700972,0.365217388,0.642201841
0.493586859,0.496700972,0.365217388,0.642201841
0.494374437,0.496700972,0.365217388,0.642201841
0.495162016,0.496700972,0.365217388,0.642201841
0.495949595,0.496700972,0.365217388,0.642201841
0.496737174,0.496700972,0.365217388,0.642201841
0.497524752,0.496700972,0.365217388,0.642201841
0.498312331,0.496700972,0.365217388,0.642201841
0.499099910,0.496700972,0.365217388,0.642201841
0.499887489,0.496700972,0.365217388,0.642201841
0.500675068,0.499960154,0.365384609,0.644736826
0.501462646,0.499960154,0.365384609,0.644736826
0.502250225,0.499960154,0.365384609,0.644736826
0.503037804,0.499960154,0.365384609,0.644736826
0.503825383,0.499960154,0.365384609,0.644736826
0.504612961,0.499960154,0.365384609,0.644736826
0.505400540,0.499960154,0.365384609,0.644736826
0.506188119,0.499960154,0.365384609,0.644736826
0.506975698,0.499960154,0.365384609,0.644736826
0.507763276,0.499960154,0.365384609,0.644736826
0.508550855,0.499960154,0.365384609,0.644736826
0.509338434,0.499960154,0.365384609,0.644736826
0.510126013,0.499960154,0.365384609,0.644736826
0.510913591,0.499960154,0.365384609,0.644736826
0.511701170,0.503823459,0.366412222,0.645833313
0.512488749,0.503823459,0.366412222,0.645833313
0.513276328,0.503823459,0.366412222,0.645833313
0.514063906,0.503823459,0.366412222,0.645833313
0.514851485,0.503823459,0.366412222,0.645833313
0.515639064,0.503823459,0.366412222,0.645833313
0.516426643,0.503823459,0.366412222,0.645833313
0.517214221,0.503823459,0.366412222,0.645833313
0.518001800,0.503823459,0.366412222,0.645833313
0.518789379,0.503823459,0.366412222,0.645833313
0.519576958,0.503823459,0.366412222,0.645833313
0.520364536,0.503823459,0.366412222,0.645833313
0.521152115,0.503823459,0.366412222,0.645833313
0.521939694,0.503823459,0.366412222,0.645833313
0.522727273,0.508026659,0.368932039,0.652631581
0.523514851,0.508026659,0.368932039,0.652631581
0.524302430,0.508026659,0.368932039,0.652631581
0.525090009,0.508026659,0.368932039,0.652631581
0.525877588,0.508026659,0.368932039,0.652631581
0.526665167,0.508026659,0.368932039,0.652631581
0.527452745,0.508026659,0.368932039,0.652631581
0.528240324,0.508026659,0.368932039,0.652631581
0.529027903,0.508026659,0.368932039,0.652631581
0.529815482,0.508026659,0.368932039,0.652631581
0.530603060,0.508026659,0.368932039,0.652631581
0.531390639,0.508026659,0.368932039,0.652631581
0.532178218,0.508026659,0.368932039,0.652631581
0.532965797,0.508026659,0.368932039,0.652631581
0.533753375,0.508026659,0.368932039,0.652631581
0.534540954,0.511241555,0.372093022,0.659340680
0.535328533,0.511241555,0.372093022,0.659340680
0.536116112,0.511241555,0.372093022,0.659340680
0.536903690,0.511241555,0.372093022,0.659340680
0.537691269,0.511241555,0.372093022,0.659340680
0.538478848,0.511241555,0.372093022,0.659340680
0.539266427,0.511241555,0.372093022,0.659340680
0.540054005,0.511241555,0.372093022,0.659340680
0.540841584,0.511241555,0.372093022,0.659340680
0.541629163,0.511241555,0.372093022,0.659340680
0.542416742,0.511241555,0.372093022,0.659340680
0.543204320,0.511241555,0.372093022,0.659340680
0.543991899,0.511241555,0.372093022,0.659340680
0.544779478,0.511241555,0.372093022,0.659340680
0.545567057,0.514887571,0.376237631,0.659340680
0.546354635,0.514887571,0.376237631,0.659340680
0.547142214,0.514887571,0.376237631,0.659340680
0.547929793,0.514887571,0.376237631,0.659340680
0.548717372,0.514887571,0.376237631,0.659340680
0.549504950,0.514887571,0.376237631,0.659340680
0.550292529,0.514887571,0.376237631,0.659340680
0.551080108,0.514887571,0.376237631,0.659340680
0.551867687,0.514887571,0.376237631,0.659340680
0.552655266,0.514887571,0.376237631,0.659340680
0.553442844,0.514887571,0.376237631,0.659340680
0.554230423,0.514887571,0.376237631,0.659340680
0.555018002,0.514887571,0.376237631,0.659340680
0.555805581,0.514887571,0.376237631,0.659340680
0.556593159,0.514887571,0.376237631,0.659340680
0.557380738,0.518481433,0.376344085,0.659340680
0.558168317,0.518481433,0.376344085,0.659340680
0.558955896,0.518481433,0.376344085,0.659340680
0.559743474,0.518481433,0.376344085,0.659340680
0.560531053,0.518481433,0.376344085,0.659340680
0.561318632,0.518481433,0.376344085,0.659340680
0.562106211,0.518481433,0.376344085,0.659340680
0.562893789,0.518481433,0.376344085,0.659340680
0.563681368,0.518481433,0.376344085,0.659340680
0.564468947,0.518481433,0.376344085,0.659340680
0.565256526,0.518481433,0.376344085,0.659340680
0.566044104,0.518481433,0.376344085,0.659340680
0.566831683,0.518481433,0.376344085,0.659340680
0.567619262,0.518481433,0.376344085,0.659340680
0.568406841,0.522362053,0.379844964,0.660377383
0.569194419,0.522362053,0.379844964,0.660377383
0.569981998,0.522362053,0.379844964,0.660377383
0.570769577,0.522362053,0.379844964,0.660377383
0.571557156,0.522362053,0.379844964,0.660377383
0.572344734,0.522362053,0.379844964,0.660377383
0.573132313,0.522362053,0.379844964,0.660377383
0.573919892,0.522362053,0.379844964,0.660377383
0.574707471,0.522362053,0.379844964,0.660377383
0.575495050,0.522362053,0.379844964,0.660377383
0.576282628,0.522362053,0.379844964,0.660377383
0.577070207,0.522362053,0.379844964,0.660377383
0.577857786,0.522362053,0.379844964,0.660377383
0.578645365,0.522362053,0.379844964,0.660377383
0.579432943,0.522362053,0.379844964,0.660377383
0.580220522,0.526802719,0.381355941,0.666666687
0.581008101,0.526802719,0.381355941,0.666666687
