FPrate,Sensivity[Mean],Sensivity[Lower bound],Sensivity[Upper bound]
0.250225023,0.450572222,0.323809534,0.587628841
0.251012601,0.450572222,0.323809534,0.587628841
0.251800180,0.450572222,0.323809534,0.587628841
0.252587759,0.450572222,0.323809534,0.587628841
0.253375338,0.450572222,0.323809534,0.587628841
0.254162916,0.450572222,0.323809534,0.587628841
0.254950495,0.450572222,0.323809534,0.587628841
0.255738074,0.450572222,0.323809534,0.587628841
0.256525653,0.450572222,0.323809534,0.587628841
0.257313231,0.450572222,0.323809534,0.587628841
0.258100810,0.450572222,0.323809534,0.587628841
0.258888389,0.450572222,0.323809534,0.587628841
0.259675968,0.450572222,0.323809534,0.587628841
0.260463546,0.450572222,0.323809534,0.587628841
0.261251125,0.450572222,0.323809534,0.587628841
0.262038704,0.453089684,0.323809534,0.588235319
0.262826283,0.453089684,0.323809534,0.588235319
0.263613861,0.453089684,0.323809534,0.588235319
0.264401440,0.453089684,0.323809534,0.588235319
0.265189019,0.453089684,0.323809534,0.588235319
0.265976598,0.453089684,0.323809534,0.588235319
0.266764176,0.453089684,0.323809534,0.588235319
0.267551755,0.453089684,0.323809534,0.588235319
0.268339334,0.453089684,0.323809534,0.588235319
0.269126913,0.453089684,0.323809534,0.588235319
0.269914491,0.453089684,0.323809534,0.588235319
0.270702070,0.453089684,0.323809534,0.588235319
0.271489649,0.453089684,0.323809534,0.588235319
0.272277228,0.453089684,0.323809534,0.588235319
0.273064806,0.455130279,0.324561417,0.589999974
0.273852385,0.455130279,0.324561417,0.589999974
0.274639964,0.455130279,0.324561417,0.589999974
0.275427543,0.455130279,0.324561417,0.589999974
0.276215122,0.455130279,0.324561417,0.589999974
0.277002700,0.455130279,0.324561417,0.589999974
0.277790279,0.455130279,0.324561417,0.589999974
0.278577858,0.455130279,0.324561417,0.589999974
0.279365437,0.455130279,0.324561417,0.589999974
0.280153015,0.455130279,0.324561417,0.589999974
0.280940594,0.455130279,0.324561417,0.589999974
0.281728173,0.455130279,0.324561417,0.589999974
0.282515752,0.455130279,0.324561417,0.589999974
0.283303330,0.455130279,0.324561417,0.589999974
0.284090909,0.455147833,0.324561417,0.589999974
0.284878488,0.457253546,0.326315790,0.590361416
0.285666067,0.457253546,0.326315790,0.590361416
0.286453645,0.457253546,0.326315790,0.590361416
0.287241224,0.457253546,0.326315790,0.590361416
0.288028803,0.457253546,0.326315790,0.590361416
0.288816382,0.457253546,0.326315790,0.590361416
0.289603960,0.457253546,0.326315790,0.590361416
0.290391539,0.457253546,0.326315790,0.590361416
0.291179118,0.457253546,0.326315790,0.590361416
0.291966697,0.457253546,0.326315790,0.590361416
0.292754275,0.457253546,0.326315790,0.590361416
0.293541854,0.457253546,0.326315790,0.590361416
0.294329433,0.457253546,0.326315790,0.590361416
0.295117012,0.457253546,0.326315790,0.590361416
0.295904590,0.459455520,0.328859061,0.590361416
0.296692169,0.459455520,0.328859061,0.590361416
0.297479748,0.459455520,0.328859061,0.590361416
0.298267327,0.459455520,0.328859061,0.590361416
0.299054905,0.459455520,0.328859061,0.590361416
0.299842484,0.459455520,0.328859061,0.590361416
0.300630063,0.459455520,0.328859061,0.590361416
0.301417642,0.459455520,0.328859061,0.590361416
0.302205221,0.459455520,0.328859061,0.590361416
0.302992799,0.459455520,0.328859061,0.590361416
0.303780378,0.459455520,0.328859061,0.590361416
0.304567957,0.459455520,0.328859061,0.590361416
0.305355536,0.459455520,0.328859061,0.590361416
0.306143114,0.459455520,0.328859061,0.590361416
0.306930693,0.461286187,0.330357134,0.596153855
0.307718272,0.461286187,0.330357134,0.596153855
0.308505851,0.461286187,0.330357134,0.596153855
0.309293429,0.461286187,0.330357134,0.596153855
0.310081008,0.461286187,0.330357134,0.596153855
0.310868587,0.461286187,0.330357134,0.596153855
0.311656166,0.461286187,0.330357134,0.596153855
0.312443744,0.461286187,0.330357134,0.596153855
0.313231323,0.461286187,0.330357134,0.596153855
0.314018902,0.461286187,0.330357134,0.596153855
0.314806481,0.461286187,0.330357134,0.596153855
0.315594059,0.461286187,0.330357134,0.596153855
0.316381638,0.461286187,0.330357134,0.596153855
0.317169217,0.461286187,0.330357134,0.596153855
0.317956796,0.461286187,0.330357134,0.596153855
0.318744374,0.463537008,0.333333343,0.597561002
0.319531953,0.463537008,0.333333343,0.597561002
0.320319532,0.463537008,0.333333343,0.597561002
0.321107111,0.463537008,0.333333343,0.597561002
0.321894689,0.463537008,0.333333343,0.597561002
0.322682268,0.463537008,0.333333343,0.597561002
0.323469847,0.463537008,0.333333343,0.597561002
0.324257426,0.463537008,0.333333343,0.597561002
0.325045005,0.463537008,0.333333343,0.597561002
0.325832583,0.463537008,0.333333343,0.597561002
0.326620162,0.463537008,0.333333343,0.597561002
0.327407741,0.463537008,0.333333343,0.597561002
0.328195320,0.463537008,0.333333343,0.597561002
0.328982898,0.463537008,0.333333343,0.597561002
0.329770477,0.466025949,0.333333343,0.597938120
0.330558056,0.466025949,0.333333343,0.597938120
0.331345635,0.466025949,0.333333343,0.597938120
0.332133213,0.466025949,0.333333343,0.597938120
0.332920792,0.466025949,0.333333343,0.597938120
0.333708371,0.466025949,0.333333343,0.597938120
0.334495950,0.466025949,0.333333343,0.597938120
0.335283528,0.466025949,0.333333343,0.597938120
0.336071107,0.466025949,0.333333343,0.597938120
0.336858686,0.466025949,0.333333343,0.597938120
0.337646265,0.466025949,0.333333343,0.597938120
0.338433843,0.466025949,0.333333343,0.597938120
0.339221422,0.466025949,0.333333343,0.597938120
0.340009001,0.466025949,0.333333343,0.597938120
0.340796580,0.466025949,0.333333343,0.597938120
0.341584158,0.468476027,0.336206883,0.597938120
0.342371737,0.468476027,0.336206883,0.597938120
0.343159316,0.468476027,0.336206883,0.597938120
0.343946895,0.468476027,0.336206883,0.597938120
0.344734473,0.468476027,0.336206883,0.597938120
0.345522052,0.468476027,0.336206883,0.597938120
0.346309631,0.468476027,0.336206883,0.597938120
0.347097210,0.468476027,0.336206883,0.597938120
0.347884788,0.468476027,0.336206883,0.597938120
0.348672367,0.468476027,0.336206883,0.597938120
0.349459946,0.468476027,0.336206883,0.597938120
0.350247525,0.468476027,0.336206883,0.597938120
0.351035104,0.468476027,0.336206883,0.597938120
0.351822682,0.468476027,0.336206883,0.597938120
0.352610261,0.470376998,0.342105269,0.601851881
0.353397840,0.470376998,0.342105269,0.601851881
0.354185419,0.470376998,0.342105269,0.601851881
0.354972997,0.470376998,0.342105269,0.601851881
0.355760576,0.470376998,0.342105269,0.601851881
0.356548155,0.470376998,0.342105269,0.601851881
0.357335734,0.470376998,0.342105269,0.601851881
0.358123312,0.470376998,0.342105269,0.601851881
0.358910891,0.470376998,0.342105269,0.601851881
0.359698470,0.470376998,0.342105269,0.601851881
0.360486049,0.470376998,0.342105269,0.601851881
0.361273627,0.470376998,0.342105269,0.601851881
0.362061206,0.470376998,0.342105269,0.601851881
0.362848785,0.470376998,0.342105269,0.601851881
0.363636364,0.472585559,0.348214298,0.602272749
0.364423942,0.472585559,0.348214298,0.602272749
0.365211521,0.472585559,0.348214298,0.602272749
0.365999100,0.472585559,0.348214298,0.602272749
0.366786679,0.472585559,0.348214298,0.602272749
0.367574257,0.472585559,0.348214298,0.602272749
0.368361836,0.472585559,0.348214298,0.602272749
0.369149415,0.472585559,0.348214298,0.602272749
0.369936994,0.472585559,0.348214298,0.602272749
0.370724572,0.472585559,0.348214298,0.602272749
0.371512151,0.472585559,0.348214298,0.602272749
0.372299730,0.472585559,0.348214298,0.602272749
0.373087309,0.472585559,0.348214298,0.602272749
0.373874887,0.472585559,0.348214298,0.602272749
0.374662466,0.472585559,0.348214298,0.602272749
0.375450045,0.474511892,0.349056602,0.606060624
0.376237624,0.474511892,0.349056602,0.606060624
0.377025203,0.474511892,0.349056602,0.606060624
0.377812781,0.474511892,0.349056602,0.606060624
0.378600360,0.474511892,0.349056602,0.606060624
0.379387939,0.474511892,0.349056602,0.606060624
0.380175518,0.474511892,0.349056602,0.606060624
0.380963096,0.474511892,0.349056602,0.606060624
0.381750675,0.474511892,0.349056602,0.606060624
0.382538254,0.474511892,0.349056602,0.606060624
0.383325833,0.474511892,0.349056602,0.606060624
0.384113411,0.474511892,0.349056602,0.606060624
0.384900990,0.474511892,0.349056602,0.606060624
0.385688569,0.474511892,0.349056602,0.606060624
0.386476148,0.476679444,0.349999994,0.608695626
0.387263726,0.476679444,0.349999994,0.608695626
0.388051305,0.476679444,0.349999994,0.608695626
0.388838884,0.476679444,0.349999994,0.608695626
0.389626463,0.476679444,0.349999994,0.608695626
0.390414041,0.476679444,0.349999994,0.608695626
0.391201620,0.476679444,0.349999994,0.608695626
0.391989199,0.476679444,0.349999994,0.608695626
0.392776778,0.476679444,0.349999994,0.608695626
0.393564356,0.476679444,0.349999994,0.608695626
0.394351935,0.476679444,0.349999994,0.608695626
0.395139514,0.476679444,0.349999994,0.608695626
0.395927093,0.476679444,0.349999994,0.608695626
0.396714671,0.476679444,0.349999994,0.608695626
0.397502250,0.476679444,0.349999994,0.608695626
0.398289829,0.478908479,0.351562500,0.613207519
0.399077408,0.478908479,0.351562500,0.613207519
0.399864986,0.478908479,0.351562500,0.613207519
0.400652565,0.478908479,0.351562500,0.613207519
0.401440144,0.478908479,0.351562500,0.613207519
0.402227723,0.478908479,0.351562500,0.613207519
0.403015302,0.478908479,0.351562500,0.613207519
0.403802880,0.478908479,0.351562500,0.613207519
0.404590459,0.478908479,0.351562500,0.613207519
0.405378038,0.478908479,0.351562500,0.613207519
0.406165617,0.478908479,0.351562500,0.613207519
0.406953195,0.478908479,0.351562500,0.613207519
0.407740774,0.478908479,0.351562500,0.613207519
0.408528353,0.478908479,0.351562500,0.613207519
0.409315932,0.481749594,0.351851851,0.620689631
0.410103510,0.481749594,0.351851851,0.620689631
0.410891089,0.481749594,0.351851851,0.620689631
0.411678668,0.481749594,0.351851851,0.620689631
0.412466247,0.481749594,0.351851851,0.620689631
0.413253825,0.481749594,0.351851851,0.620689631
0.414041404,0.481749594,0.351851851,0.620689631
0.414828983,0.481749594,0.351851851,0.620689631
0.415616562,0.481749594,0.351851851,0.620689631
0.416404140,0.481749594,0.351851851,0.620689631
0.417191719,0.481749594,0.351851851,0.620689631
0.417979298,0.481749594,0.351851851,0.620689631
0.418766877,0.481749594,0.351851851,0.620689631
0.419554455,0.481749594,0.351851851,0.620689631
0.420342034,0.481749594,0.351851851,0.620689631
0.421129613,0.484406888,0.352112681,0.620689631
0.421917192,0.484406888,0.352112681,0.620689631
0.422704770,0.484406888,0.352112681,0.620689631
0.423492349,0.484406888,0.352112681,0.620689631
0.424279928,0.484406888,0.352112681,0.620689631
0.425067507,0.484406888,0.352112681,0.620689631
0.425855086,0.484406888,0.352112681,0.620689631
0.426642664,0.484406888,0.352112681,0.620689631
0.427430243,0.484406888,0.352112681,0.620689631
0.428217822,0.484406888,0.352112681,0.620689631
0.429005401,0.484406888,0.352112681,0.620689631
0.429792979,0.484406888,0.352112681,0.620689631
0.430580558,0.484406888,0.352112681,0.620689631
0.431368137,0.484406888,0.352112681,0.620689631
0.432155716,0.487067938,0.354838699,0.622641504
0.432943294,0.487067938,0.354838699,0.622641504
0.433730873,0.487067938,0.354838699,0.622641504
0.434518452,0.487067938,0.354838699,0.622641504
0.435306031,0.487067938,0.354838699,0.622641504
0.436093609,0.487067938,0.354838699,0.622641504
0.436881188,0.487067938,0.354838699,0.622641504
0.437668767,0.487067938,0.354838699,0.622641504
0.438456346,0.487067938,0.354838699,0.622641504
0.439243924,0.487067938,0.354838699,0.622641504
0.440031503,0.487067938,0.354838699,0.622641504
0.440819082,0.487067938,0.354838699,0.622641504
0.441606661,0.487067938,0.354838699,0.622641504
0.442394239,0.487067938,0.354838699,0.622641504
0.443181818,0.489946127,0.360824734,0.629999995
0.443969397,0.489965022,0.360824734,0.629999995
0.444756976,0.489965022,0.360824734,0.629999995
0.445544554,0.489965022,0.360824734,0.629999995
0.446332133,0.489965022,0.360824734,0.629999995
0.447119712,0.489965022,0.360824734,0.629999995
0.447907291,0.489965022,0.360824734,0.629999995
0.448694869,0.489965022,0.360824734,0.629999995
0.449482448,0.489965022,0.360824734,0.629999995
0.450270027,0.489965022,0.360824734,0.629999995
0.451057606,0.489965022,0.360824734,0.629999995
0.451845185,0.489965022,0.360824734,0.629999995
0.452632763,0.489965022,0.360824734,0.629999995
0.453420342,0.489965022,0.360824734,0.629999995
0.454207921,0.489965022,0.360824734,0.629999995
0.454995500,0.493044466,0.365384609,0.634615362
0.455783078,0.493044466,0.365384609,0.634615362
0.456570657,0.493044466,0.365384609,0.634615362
0.457358236,0.493044466,0.365384609,0.634615362
0.458145815,0.493044466,0.365384609,0.634615362
0.458933393,0.493044466,0.365384609,0.634615362
0.459720972,0.493044466,0.365384609,0.634615362
0.460508551,0.493044466,0.365384609,0.634615362
0.461296130,0.493044466,0.365384609,0.634615362
0.462083708,0.493044466,0.365384609,0.634615362
0.462871287,0.493044466,0.365384609,0.634615362
0.463658866,0.493044466,0.365384609,0.634615362
0.464446445,0.493044466,0.365384609,0.634615362
0.465234023,0.493044466,0.365384609,0.634615362
0.466021602,0.495503426,0.369863003,0.638095260
0.466809181,0.495503426,0.369863003,0.638095260
0.467596760,0.495503426,0.369863003,0.638095260
0.468384338,0.495503426,0.369863003,0.638095260
0.469171917,0.495503426,0.369863003,0.638095260
0.469959496,0.495503426,0.369863003,0.638095260
0.470747075,0.495503426,0.369863003,0.638095260
0.471534653,0.495503426,0.369863003,0.638095260
0.472322232,0.495503426,0.369863003,0.638095260
0.473109811,0.495503426,0.369863003,0.638095260
0.473897390,0.495503426,0.369863003,0.638095260
0.474684968,0.495503426,0.369863003,0.638095260
0.475472547,0.495503426,0.369863003,0.638095260
0.476260126,0.495503426,0.369863003,0.638095260
0.477047705,0.495503426,0.369863003,0.638095260
0.477835284,0.498278052,0.371428579,0.639999986
0.478622862,0.498278052,0.371428579,0.639999986
0.479410441,0.498278052,0.371428579,0.639999986
0.480198020,0.498278052,0.371428579,0.639999986
0.480985599,0.498278052,0.371428579,0.639999986
0.481773177,0.498278052,0.371428579,0.639999986
0.482560756,0.498278052,0.371428579,0.639999986
0.483348335,0.498278052,0.371428579,0.639999986
0.484135914,0.498278052,0.371428579,0.639999986
0.484923492,0.498278052,0.371428579,0.639999986
0.485711071,0.498278052,0.371428579,0.639999986
0.486498650,0.498278052,0.371428579,0.639999986
0.487286229,0.498278052,0.371428579,0.639999986
0.488073807,0.498278052,0.371428579,0.639999986
0.488861386,0.501389444,0.375000000,0.645161271
0.489648965,0.501389444,0.375000000,0.645161271
0.490436544,0.501389444,0.375000000,0.645161271
0.491224122,0.501389444,0.375000000,0.645161271
0.492011701,0.501389444,0.375000000,0.645161271
0.492799280,0.501389444,0.375000000,0.645161271
0.493586859,0.501389444,0.375000000,0.645161271
0.494374437,0.501389444,0.375000000,0.645161271
0.495162016,0.501389444,0.375000000,0.645161271
0.495949595,0.501389444,0.375000000,0.645161271
0.496737174,0.501389444,0.375000000,0.645161271
0.497524752,0.501389444,0.375000000,0.645161271
0.498312331,0.501389444,0.375000000,0.645161271
0.499099910,0.501389444,0.375000000,0.645161271
0.499887489,0.501389444,0.375000000,0.645161271
0.500675068,0.504865468,0.376712322,0.647727251
0.501462646,0.504865468,0.376712322,0.647727251
0.502250225,0.504865468,0.376712322,0.647727251
0.503037804,0.504865468,0.376712322,0.647727251
0.503825383,0.504865468,0.376712322,0.647727251
0.504612961,0.504865468,0.376712322,0.647727251
0.505400540,0.504865468,0.376712322,0.647727251
0.506188119,0.504865468,0.376712322,0.647727251
0.506975698,0.504865468,0.376712322,0.647727251
0.507763276,0.504865468,0.376712322,0.647727251
0.508550855,0.504865468,0.376712322,0.647727251
0.509338434,0.504865468,0.376712322,0.647727251
0.510126013,0.504865468,0.376712322,0.647727251
0.510913591,0.504865468,0.376712322,0.647727251
0.511701170,0.509118378,0.377192974,0.654867232
0.512488749,0.509118378,0.377192974,0.654867232
0.513276328,0.509118378,0.377192974,0.654867232
0.514063906,0.509118378,0.377192974,0.654867232
0.514851485,0.509118378,0.377192974,0.654867232
0.515639064,0.509118378,0.377192974,0.654867232
0.516426643,0.509118378,0.377192974,0.654867232
0.517214221,0.509118378,0.377192974,0.654867232
0.518001800,0.509118378,0.377192974,0.654867232
0.518789379,0.509118378,0.377192974,0.654867232
0.519576958,0.509118378,0.377192974,0.654867232
0.520364536,0.509118378,0.377192974,0.654867232
0.521152115,0.509118378,0.377192974,0.654867232
0.521939694,0.509118378,0.377192974,0.654867232
0.522727273,0.512627542,0.380952388,0.655172408
0.523514851,0.512643218,0.380952388,0.655172408
0.524302430,0.512643218,0.380952388,0.655172408
0.525090009,0.512643218,0.380952388,0.655172408
0.525877588,0.512643218,0.380952388,0.655172408
0.526665167,0.512643218,0.380952388,0.655172408
0.527452745,0.512643218,0.380952388,0.655172408
0.528240324,0.512643218,0.380952388,0.655172408
0.529027903,0.512643218,0.380952388,0.655172408
0.529815482,0.512643218,0.380952388,0.655172408
0.530603060,0.512643218,0.380952388,0.655172408
0.531390639,0.512643218,0.380952388,0.655172408
0.532178218,0.512643218,0.380952388,0.655172408
0.532965797,0.512643218,0.380952388,0.655172408
0.533753375,0.512643218,0.380952388,0.655172408
0.534540954,0.516484201,0.382608682,0.659574449
0.535328533,0.516484201,0.382608682,0.659574449
0.536116112,0.516484201,0.382608682,0.659574449
0.536903690,0.516484201,0.382608682,0.659574449
0.537691269,0.516484201,0.382608682,0.659574449
0.538478848,0.516484201,0.382608682,0.659574449
0.539266427,0.516484201,0.382608682,0.659574449
0.540054005,0.516484201,0.382608682,0.659574449
0.540841584,0.516484201,0.382608682,0.659574449
0.541629163,0.516484201,0.382608682,0.659574449
0.542416742,0.516484201,0.382608682,0.659574449
0.543204320,0.516484201,0.382608682,0.659574449
0.543991899,0.516484201,0.382608682,0.659574449
0.544779478,0.516484201,0.382608682,0.659574449
0.545567057,0.520587265,0.386792451,0.661971807
0.546354635,0.520587265,0.386792451,0.661971807
0.547142214,0.520587265,0.386792451,0.661971807
0.547929793,0.520587265,0.386792451,0.661971807
0.548717372,0.520587265,0.386792451,0.661971807
0.549504950,0.520587265,0.386792451,0.661971807
0.550292529,0.520587265,0.386792451,0.661971807
0.551080108,0.520587265,0.386792451,0.661971807
0.551867687,0.520587265,0.386792451,0.661971807
0.552655266,0.520587265,0.386792451,0.661971807
0.553442844,0.520587265,0.386792451,0.661971807
0.554230423,0.520587265,0.386792451,0.661971807
0.555018002,0.520587265,0.386792451,0.661971807
0.555805581,0.520587265,0.386792451,0.661971807
0.556593159,0.520587265,0.386792451,0.661971807
0.557380738,0.523751497,0.392857134,0.663043499
0.558168317,0.523751497,0.392857134,0.663043499
0.558955896,0.523751497,0.392857134,0.663043499
0.559743474,0.523751497,0.392857134,0.663043499
0.560531053,0.523751497,0.392857134,0.663043499
0.561318632,0.523751497,0.392857134,0.663043499
0.562106211,0.523751497,0.392857134,0.663043499
0.562893789,0.523751497,0.392857134,0.663043499
0.563681368,0.523751497,0.392857134,0.663043499
0.564468947,0.523751497,0.392857134,0.663043499
0.565256526,0.523751497,0.392857134,0.663043499
0.566044104,0.523751497,0.392857134,0.663043499
0.566831683,0.523751497,0.392857134,0.663043499
0.567619262,0.523751497,0.392857134,0.663043499
0.568406841,0.527086139,0.395973146,0.663043499
0.569194419,0.527086139,0.395973146,0.663043499
0.569981998,0.527086139,0.395973146,0.663043499
0.570769577,0.527086139,0.395973146,0.663043499
0.571557156,0.527086139,0.395973146,0.663043499
0.572344734,0.527086139,0.395973146,0.663043499
0.573132313,0.527086139,0.395973146,0.663043499
0.573919892,0.527086139,0.395973146,0.663043499
0.574707471,0.527086139,0.395973146,0.663043499
0.575495050,0.527086139,0.395973146,0.663043499
0.576282628,0.527086139,0.395973146,0.663043499
0.577070207,0.527086139,0.395973146,0.663043499
0.577857786,0.527086139,0.395973146,0.663043499
0.578645365,0.527086139,0.395973146,0.663043499
0.579432943,0.527086139,0.395973146,0.663043499
0.580220522,0.530657589,0.398230076,0.669421494
0.581008101,0.530657589,0.398230076,0.669421494
