FPrate,Sensivity[Mean],Sensivity[Lower bound],Sensivity[Upper bound]
0.194306931,0.437584460,0.309734523,0.574257433
0.195094509,0.437584460,0.309734523,0.574257433
0.195882088,0.437584460,0.309734523,0.574257433
0.196669667,0.437584460,0.309734523,0.574257433
0.197457246,0.437584460,0.309734523,0.574257433
0.198244824,0.437584460,0.309734523,0.574257433
0.199032403,0.437584460,0.309734523,0.574257433
0.199819982,0.437584460,0.309734523,0.574257433
0.200607561,0.437584460,0.309734523,0.574257433
0.201395140,0.437584460,0.309734523,0.574257433
0.202182718,0.437584460,0.309734523,0.574257433
0.202970297,0.437584460,0.309734523,0.574257433
0.203757876,0.437584460,0.309734523,0.574257433
0.204545455,0.437584460,0.309734523,0.574257433
0.205333033,0.441043586,0.313131303,0.574468076
0.206120612,0.441043586,0.313131303,0.574468076
0.206908191,0.441043586,0.313131303,0.574468076
0.207695770,0.441043586,0.313131303,0.574468076
0.208483348,0.441043586,0.313131303,0.574468076
0.209270927,0.441043586,0.313131303,0.574468076
0.210058506,0.441043586,0.313131303,0.574468076
0.210846085,0.441043586,0.313131303,0.574468076
0.211633663,0.441043586,0.313131303,0.574468076
0.212421242,0.441043586,0.313131303,0.574468076
0.213208821,0.441043586,0.313131303,0.574468076
0.213996400,0.441043586,0.313131303,0.574468076
0.214783978,0.441043586,0.313131303,0.574468076
0.215571557,0.441043586,0.313131303,0.574468076
0.216359136,0.444220036,0.314285725,0.577777803
0.217146715,0.444220036,0.314285725,0.577777803
0.217934293,0.444220036,0.314285725,0.577777803
0.218721872,0.444220036,0.314285725,0.577777803
0.219509451,0.444220036,0.314285725,0.577777803
0.220297030,0.444220036,0.314285725,0.577777803
0.221084608,0.444220036,0.314285725,0.577777803
0.221872187,0.444220036,0.314285725,0.577777803
0.222659766,0.444220036,0.314285725,0.577777803
0.223447345,0.444220036,0.314285725,0.577777803
0.224234923,0.444220036,0.314285725,0.577777803
0.225022502,0.444220036,0.314285725,0.577777803
0.225810081,0.444220036,0.314285725,0.577777803
0.226597660,0.444220036,0.314285725,0.577777803
0.227385239,0.447331756,0.315315306,0.580645144
0.228172817,0.447331756,0.315315306,0.580645144
0.228960396,0.447331756,0.315315306,0.580645144
0.229747975,0.447331756,0.315315306,0.580645144
0.230535554,0.447331756,0.315315306,0.580645144
0.231323132,0.447331756,0.315315306,0.580645144
0.232110711,0.447331756,0.315315306,0.580645144
0.232898290,0.447331756,0.315315306,0.580645144
0.233685869,0.447331756,0.315315306,0.580645144
0.234473447,0.447331756,0.315315306,0.580645144
0.235261026,0.447331756,0.315315306,0.580645144
0.236048605,0.447331756,0.315315306,0.580645144
0.236836184,0.447331756,0.315315306,0.580645144
0.237623762,0.447331756,0.315315306,0.580645144
0.238411341,0.447331756,0.315315306,0.580645144
0.239198920,0.450478256,0.316326529,0.580645144
0.239986499,0.450478256,0.316326529,0.580645144
0.240774077,0.450478256,0.316326529,0.580645144
0.241561656,0.450478256,0.316326529,0.580645144
0.242349235,0.450478256,0.316326529,0.580645144
0.243136814,0.450478256,0.316326529,0.580645144
0.243924392,0.450478256,0.316326529,0.580645144
0.244711971,0.450478256,0.316326529,0.580645144
0.245499550,0.450478256,0.316326529,0.580645144
0.246287129,0.450478256,0.316326529,0.580645144
0.247074707,0.450478256,0.316326529,0.580645144
0.247862286,0.450478256,0.316326529,0.580645144
0.248649865,0.450478256,0.316326529,0.580645144
0.249437444,0.450478256,0.316326529,0.580645144
0.250225023,0.453050703,0.323076934,0.583333313
0.251012601,0.453050703,0.323076934,0.583333313
0.251800180,0.453050703,0.323076934,0.583333313
0.252587759,0.453050703,0.323076934,0.583333313
0.253375338,0.453050703,0.323076934,0.583333313
0.254162916,0.453050703,0.323076934,0.583333313
0.254950495,0.453050703,0.323076934,0.583333313
0.255738074,0.453050703,0.323076934,0.583333313
0.256525653,0.453050703,0.323076934,0.583333313
0.257313231,0.453050703,0.323076934,0.583333313
0.258100810,0.453050703,0.323076934,0.583333313
0.258888389,0.453050703,0.323076934,0.583333313
0.259675968,0.453050703,0.323076934,0.583333313
0.260463546,0.453050703,0.323076934,0.583333313
0.261251125,0.453050703,0.323076934,0.583333313
0.262038704,0.455654711,0.327731103,0.585106373
0.262826283,0.455654711,0.327731103,0.585106373
0.263613861,0.455654711,0.327731103,0.585106373
0.264401440,0.455654711,0.327731103,0.585106373
0.265189019,0.455654711,0.327731103,0.585106373
0.265976598,0.455654711,0.327731103,0.585106373
0.266764176,0.455654711,0.327731103,0.585106373
0.267551755,0.455654711,0.327731103,0.585106373
0.268339334,0.455654711,0.327731103,0.585106373
0.269126913,0.455654711,0.327731103,0.585106373
0.269914491,0.455654711,0.327731103,0.585106373
0.270702070,0.455654711,0.327731103,0.585106373
0.271489649,0.455654711,0.327731103,0.585106373
0.272277228,0.455654711,0.327731103,0.585106373
0.273064806,0.457804590,0.330097079,0.587719321
0.273852385,0.457804590,0.330097079,0.587719321
0.274639964,0.457804590,0.330097079,0.587719321
0.275427543,0.457804590,0.330097079,0.587719321
0.276215122,0.457804590,0.330097079,0.587719321
0.277002700,0.457804590,0.330097079,0.587719321
0.277790279,0.457804590,0.330097079,0.587719321
0.278577858,0.457804590,0.330097079,0.587719321
0.279365437,0.457804590,0.330097079,0.587719321
0.280153015,0.457804590,0.330097079,0.587719321
0.280940594,0.457804590,0.330097079,0.587719321
0.281728173,0.457804590,0.330097079,0.587719321
0.282515752,0.457804590,0.330097079,0.587719321
0.283303330,0.457804590,0.330097079,0.587719321
0.284090909,0.457979500,0.330097079,0.587719321
0.284878488,0.460137904,0.330275238,0.589999974
0.285666067,0.460137904,0.330275238,0.589999974
0.286453645,0.460137904,0.330275238,0.589999974
0.287241224,0.460137904,0.330275238,0.589999974
0.288028803,0.460137904,0.330275238,0.589999974
0.288816382,0.460137904,0.330275238,0.589999974
0.289603960,0.460137904,0.330275238,0.589999974
0.290391539,0.460137904,0.330275238,0.589999974
0.291179118,0.460137904,0.330275238,0.589999974
0.291966697,0.460137904,0.330275238,0.589999974
0.292754275,0.460137904,0.330275238,0.589999974
0.293541854,0.460137904,0.330275238,0.589999974
0.294329433,0.460137904,0.330275238,0.589999974
0.295117012,0.460137904,0.330275238,0.589999974
0.295904590,0.462397546,0.333333343,0.591549277
0.296692169,0.462397546,0.333333343,0.591549277
0.297479748,0.462397546,0.333333343,0.591549277
0.298267327,0.462397546,0.333333343,0.591549277
0.299054905,0.462397546,0.333333343,0.591549277
0.299842484,0.462397546,0.333333343,0.591549277
0.300630063,0.462397546,0.333333343,0.591549277
0.301417642,0.462397546,0.333333343,0.591549277
0.302205221,0.462397546,0.333333343,0.591549277
0.302992799,0.462397546,0.333333343,0.591549277
0.303780378,0.462397546,0.333333343,0.591549277
0.304567957,0.462397546,0.333333343,0.591549277
0.305355536,0.462397546,0.333333343,0.591549277
0.306143114,0.462397546,0.333333343,0.591549277
0.306930693,0.464245290,0.333333343,0.591836751
0.307718272,0.464245290,0.333333343,0.591836751
0.308505851,0.464245290,0.333333343,0.591836751
0.309293429,0.464245290,0.333333343,0.591836751
0.310081008,0.464245290,0.333333343,0.591836751
0.310868587,0.464245290,0.333333343,0.591836751
0.311656166,0.464245290,0.333333343,0.591836751
0.312443744,0.464245290,0.333333343,0.591836751
0.313231323,0.464245290,0.333333343,0.591836751
0.314018902,0.464245290,0.333333343,0.591836751
0.314806481,0.464245290,0.333333343,0.591836751
0.315594059,0.464245290,0.333333343,0.591836751
0.316381638,0.464245290,0.333333343,0.591836751
0.317169217,0.464245290,0.333333343,0.591836751
0.317956796,0.464245290,0.333333343,0.591836751
0.318744374,0.465922982,0.336065561,0.591836751
0.319531953,0.465922982,0.336065561,0.591836751
0.320319532,0.465922982,0.336065561,0.591836751
0.321107111,0.465922982,0.336065561,0.591836751
0.321894689,0.465922982,0.336065561,0.591836751
0.322682268,0.465922982,0.336065561,0.591836751
0.323469847,0.465922982,0.336065561,0.591836751
0.324257426,0.465922982,0.336065561,0.591836751
0.325045005,0.465922982,0.336065561,0.591836751
0.325832583,0.465922982,0.336065561,0.591836751
0.326620162,0.465922982,0.336065561,0.591836751
0.327407741,0.465922982,0.336065561,0.591836751
0.328195320,0.465922982,0.336065561,0.591836751
0.328982898,0.465922982,0.336065561,0.591836751
0.329770477,0.467722535,0.336283177,0.592920363
0.330558056,0.467722535,0.336283177,0.592920363
0.331345635,0.467722535,0.336283177,0.592920363
0.332133213,0.467722535,0.336283177,0.592920363
0.332920792,0.467722535,0.336283177,0.592920363
0.333708371,0.467722535,0.336283177,0.592920363
0.334495950,0.467722535,0.336283177,0.592920363
0.335283528,0.467722535,0.336283177,0.592920363
0.336071107,0.467722535,0.336283177,0.592920363
0.336858686,0.467722535,0.336283177,0.592920363
0.337646265,0.467722535,0.336283177,0.592920363
0.338433843,0.467722535,0.336283177,0.592920363
0.339221422,0.467722535,0.336283177,0.592920363
0.340009001,0.467722535,0.336283177,0.592920363
0.340796580,0.467722535,0.336283177,0.592920363
0.341584158,0.469674796,0.336734682,0.593750000
0.342371737,0.469674796,0.336734682,0.593750000
0.343159316,0.469674796,0.336734682,0.593750000
0.343946895,0.469674796,0.336734682,0.593750000
0.344734473,0.469674796,0.336734682,0.593750000
0.345522052,0.469674796,0.336734682,0.593750000
0.346309631,0.469674796,0.336734682,0.593750000
0.347097210,0.469674796,0.336734682,0.593750000
0.347884788,0.469674796,0.336734682,0.593750000
0.348672367,0.469674796,0.336734682,0.593750000
0.349459946,0.469674796,0.336734682,0.593750000
0.350247525,0.469674796,0.336734682,0.593750000
0.351035104,0.469674796,0.336734682,0.593750000
0.351822682,0.469674796,0.336734682,0.593750000
0.352610261,0.471502841,0.340000004,0.594827592
0.353397840,0.471502841,0.340000004,0.594827592
0.354185419,0.471502841,0.340000004,0.594827592
0.354972997,0.471502841,0.340000004,0.594827592
0.355760576,0.471502841,0.340000004,0.594827592
0.356548155,0.471502841,0.340000004,0.594827592
0.357335734,0.471502841,0.340000004,0.594827592
0.358123312,0.471502841,0.340000004,0.594827592
0.358910891,0.471502841,0.340000004,0.594827592
0.359698470,0.471502841,0.340000004,0.594827592
0.360486049,0.471502841,0.340000004,0.594827592
0.361273627,0.471502841,0.340000004,0.594827592
0.362061206,0.471502841,0.340000004,0.594827592
0.362848785,0.471502841,0.340000004,0.594827592
0.363636364,0.473370820,0.343511462,0.598130822
0.364423942,0.473370820,0.343511462,0.598130822
0.365211521,0.473370820,0.343511462,0.598130822
0.365999100,0.473370820,0.343511462,0.598130822
0.366786679,0.473370820,0.343511462,0.598130822
0.367574257,0.473370820,0.343511462,0.598130822
0.368361836,0.473370820,0.343511462,0.598130822
0.369149415,0.473370820,0.343511462,0.598130822
0.369936994,0.473370820,0.343511462,0.598130822
0.370724572,0.473370820,0.343511462,0.598130822
0.371512151,0.473370820,0.343511462,0.598130822
0.372299730,0.473370820,0.343511462,0.598130822
0.373087309,0.473370820,0.343511462,0.598130822
0.373874887,0.473370820,0.343511462,0.598130822
0.374662466,0.473370820,0.343511462,0.598130822
0.375450045,0.475529730,0.348837197,0.603174627
0.376237624,0.475529730,0.348837197,0.603174627
0.377025203,0.475529730,0.348837197,0.603174627
0.377812781,0.475529730,0.348837197,0.603174627
0.378600360,0.475529730,0.348837197,0.603174627
0.379387939,0.475529730,0.348837197,0.603174627
0.380175518,0.475529730,0.348837197,0.603174627
0.380963096,0.475529730,0.348837197,0.603174627
0.381750675,0.475529730,0.348837197,0.603174627
0.382538254,0.475529730,0.348837197,0.603174627
0.383325833,0.475529730,0.348837197,0.603174627
0.384113411,0.475529730,0.348837197,0.603174627
0.384900990,0.475529730,0.348837197,0.603174627
0.385688569,0.475529730,0.348837197,0.603174627
0.386476148,0.477359802,0.351648360,0.604166687
0.387263726,0.477359802,0.351648360,0.604166687
0.388051305,0.477359802,0.351648360,0.604166687
0.388838884,0.477359802,0.351648360,0.604166687
0.389626463,0.477359802,0.351648360,0.604166687
0.390414041,0.477359802,0.351648360,0.604166687
0.391201620,0.477359802,0.351648360,0.604166687
0.391989199,0.477359802,0.351648360,0.604166687
0.392776778,0.477359802,0.351648360,0.604166687
0.393564356,0.477359802,0.351648360,0.604166687
0.394351935,0.477359802,0.351648360,0.604166687
0.395139514,0.477359802,0.351648360,0.604166687
0.395927093,0.477359802,0.351648360,0.604166687
0.396714671,0.477359802,0.351648360,0.604166687
0.397502250,0.477359802,0.351648360,0.604166687
0.398289829,0.479527771,0.355072469,0.606060624
0.399077408,0.479527771,0.355072469,0.606060624
0.399864986,0.479527771,0.355072469,0.606060624
0.400652565,0.479527771,0.355072469,0.606060624
0.401440144,0.479527771,0.355072469,0.606060624
0.402227723,0.479527771,0.355072469,0.606060624
0.403015302,0.479527771,0.355072469,0.606060624
0.403802880,0.479527771,0.355072469,0.606060624
0.404590459,0.479527771,0.355072469,0.606060624
0.405378038,0.479527771,0.355072469,0.606060624
0.406165617,0.479527771,0.355072469,0.606060624
0.406953195,0.479527771,0.355072469,0.606060624
0.407740774,0.479527771,0.355072469,0.606060624
0.408528353,0.479527771,0.355072469,0.606060624
0.409315932,0.481666625,0.356435657,0.606382966
0.410103510,0.481666625,0.356435657,0.606382966
0.410891089,0.481666625,0.356435657,0.606382966
0.411678668,0.481666625,0.356435657,0.606382966
0.412466247,0.481666625,0.356435657,0.606382966
0.413253825,0.481666625,0.356435657,0.606382966
0.414041404,0.481666625,0.356435657,0.606382966
0.414828983,0.481666625,0.356435657,0.606382966
0.415616562,0.481666625,0.356435657,0.606382966
0.416404140,0.481666625,0.356435657,0.606382966
0.417191719,0.481666625,0.356435657,0.606382966
0.417979298,0.481666625,0.356435657,0.606382966
0.418766877,0.481666625,0.356435657,0.606382966
0.419554455,0.481666625,0.356435657,0.606382966
0.420342034,0.481666625,0.356435657,0.606382966
0.421129613,0.483913690,0.358490556,0.609756112
0.421917192,0.483913690,0.358490556,0.609756112
0.422704770,0.483913690,0.358490556,0.609756112
0.423492349,0.483913690,0.358490556,0.609756112
0.424279928,0.483913690,0.358490556,0.609756112
0.425067507,0.483913690,0.358490556,0.609756112
0.425855086,0.483913690,0.358490556,0.609756112
0.426642664,0.483913690,0.358490556,0.609756112
0.427430243,0.483913690,0.358490556,0.609756112
0.428217822,0.483913690,0.358490556,0.609756112
0.429005401,0.483913690,0.358490556,0.609756112
0.429792979,0.483913690,0.358490556,0.609756112
0.430580558,0.483913690,0.358490556,0.609756112
0.431368137,0.483913690,0.358490556,0.609756112
0.432155716,0.486659944,0.358974367,0.615999997
0.432943294,0.486659944,0.358974367,0.615999997
0.433730873,0.486659944,0.358974367,0.615999997
0.434518452,0.486659944,0.358974367,0.615999997
0.435306031,0.486659944,0.358974367,0.615999997
0.436093609,0.486659944,0.358974367,0.615999997
0.436881188,0.486659944,0.358974367,0.615999997
0.437668767,0.486659944,0.358974367,0.615999997
0.438456346,0.486659944,0.358974367,0.615999997
0.439243924,0.486659944,0.358974367,0.615999997
0.440031503,0.486659944,0.358974367,0.615999997
0.440819082,0.486659944,0.358974367,0.615999997
0.441606661,0.486659944,0.358974367,0.615999997
0.442394239,0.486659944,0.358974367,0.615999997
0.443181818,0.489267409,0.361344546,0.617647052
0.443969397,0.489267409,0.361344546,0.617647052
0.444756976,0.489267409,0.361344546,0.617647052
0.445544554,0.489267409,0.361344546,0.617647052
0.446332133,0.489267409,0.361344546,0.617647052
0.447119712,0.489267409,0.361344546,0.617647052
0.447907291,0.489267409,0.361344546,0.617647052
0.448694869,0.489267409,0.361344546,0.617647052
0.449482448,0.489267409,0.361344546,0.617647052
0.450270027,0.489267409,0.361344546,0.617647052
0.451057606,0.489267409,0.361344546,0.617647052
0.451845185,0.489267409,0.361344546,0.617647052
0.452632763,0.489267409,0.361344546,0.617647052
0.453420342,0.489267409,0.361344546,0.617647052
0.454207921,0.489267409,0.361344546,0.617647052
0.454995500,0.492197126,0.361538470,0.622448981
0.455783078,0.492197126,0.361538470,0.622448981
0.456570657,0.492197126,0.361538470,0.622448981
0.457358236,0.492197126,0.361538470,0.622448981
0.458145815,0.492197126,0.361538470,0.622448981
0.458933393,0.492197126,0.361538470,0.622448981
0.459720972,0.492197126,0.361538470,0.622448981
0.460508551,0.492197126,0.361538470,0.622448981
0.461296130,0.492197126,0.361538470,0.622448981
0.462083708,0.492197126,0.361538470,0.622448981
0.462871287,0.492197126,0.361538470,0.622448981
0.463658866,0.492197126,0.361538470,0.622448981
0.464446445,0.492197126,0.361538470,0.622448981
0.465234023,0.492197126,0.361538470,0.622448981
0.466021602,0.495223820,0.365079373,0.623853207
0.466809181,0.495223820,0.365079373,0.623853207
0.467596760,0.495223820,0.365079373,0.623853207
0.468384338,0.495223820,0.365079373,0.623853207
0.469171917,0.495223820,0.365079373,0.623853207
0.469959496,0.495223820,0.365079373,0.623853207
0.470747075,0.495223820,0.365079373,0.623853207
0.471534653,0.495223820,0.365079373,0.623853207
0.472322232,0.495223820,0.365079373,0.623853207
0.473109811,0.495223820,0.365079373,0.623853207
0.473897390,0.495223820,0.365079373,0.623853207
0.474684968,0.495223820,0.365079373,0.623853207
0.475472547,0.495223820,0.365079373,0.623853207
0.476260126,0.495223820,0.365079373,0.623853207
0.477047705,0.495223820,0.365079373,0.623853207
0.477835284,0.498782247,0.365079373,0.639534891
0.478622862,0.498782247,0.365079373,0.639534891
0.479410441,0.498782247,0.365079373,0.639534891
0.480198020,0.498782247,0.365079373,0.639534891
0.480985599,0.498782247,0.365079373,0.639534891
0.481773177,0.498782247,0.365079373,0.639534891
0.482560756,0.498782247,0.365079373,0.639534891
0.483348335,0.498782247,0.365079373,0.639534891
0.484135914,0.498782247,0.365079373,0.639534891
0.484923492,0.498782247,0.365079373,0.639534891
0.485711071,0.498782247,0.365079373,0.639534891
0.486498650,0.498782247,0.365079373,0.639534891
0.487286229,0.498782247,0.365079373,0.639534891
0.488073807,0.498782247,0.365079373,0.639534891
0.488861386,0.502236843,0.365079373,0.641025662
0.489648965,0.502236843,0.365079373,0.641025662
0.490436544,0.502236843,0.365079373,0.641025662
0.491224122,0.502236843,0.365079373,0.641025662
0.492011701,0.502236843,0.365079373,0.641025662
0.492799280,0.502236843,0.365079373,0.641025662
0.493586859,0.502236843,0.365079373,0.641025662
0.494374437,0.502236843,0.365079373,0.641025662
0.495162016,0.502236843,0.365079373,0.641025662
0.495949595,0.502236843,0.365079373,0.641025662
0.496737174,0.502236843,0.365079373,0.641025662
0.497524752,0.502236843,0.365079373,0.641025662
0.498312331,0.502236843,0.365079373,0.641025662
0.499099910,0.502236843,0.365079373,0.641025662
0.499887489,0.502236843,0.365079373,0.641025662
0.500675068,0.505749583,0.367346942,0.648936152
0.501462646,0.505749583,0.367346942,0.648936152
0.502250225,0.505749583,0.367346942,0.648936152
0.503037804,0.505749583,0.367346942,0.648936152
0.503825383,0.505749583,0.367346942,0.648936152
0.504612961,0.505749583,0.367346942,0.648936152
0.505400540,0.505749583,0.367346942,0.648936152
0.506188119,0.505749583,0.367346942,0.648936152
0.506975698,0.505749583,0.367346942,0.648936152
0.507763276,0.505749583,0.367346942,0.648936152
0.508550855,0.505749583,0.367346942,0.648936152
0.509338434,0.505749583,0.367346942,0.648936152
0.510126013,0.505749583,0.367346942,0.648936152
0.510913591,0.505749583,0.367346942,0.648936152
0.511701170,0.508981049,0.371428579,0.649350643
0.512488749,0.508981049,0.371428579,0.649350643
0.513276328,0.508981049,0.371428579,0.649350643
0.514063906,0.508981049,0.371428579,0.649350643
0.514851485,0.508981049,0.371428579,0.649350643
0.515639064,0.508981049,0.371428579,0.649350643
0.516426643,0.508981049,0.371428579,0.649350643
0.517214221,0.508981049,0.371428579,0.649350643
0.518001800,0.508981049,0.371428579,0.649350643
0.518789379,0.508981049,0.371428579,0.649350643
0.519576958,0.508981049,0.371428579,0.649350643
0.520364536,0.508981049,0.371428579,0.649350643
0.521152115,0.508981049,0.371428579,0.649350643
0.521939694,0.508981049,0.371428579,0.649350643
0.522727273,0.512489736,0.371428579,0.650943398
0.523514851,0.512544215,0.371428579,0.650943398
0.524302430,0.512544215,0.371428579,0.650943398
0.525090009,0.512544215,0.371428579,0.650943398
0.525877588,0.512544215,0.371428579,0.650943398
0.526665167,0.512544215,0.371428579,0.650943398
0.527452745,0.512544215,0.371428579,0.650943398
0.528240324,0.512544215,0.371428579,0.650943398
0.529027903,0.512544215,0.371428579,0.650943398
0.529815482,0.512544215,0.371428579,0.650943398
0.530603060,0.512544215,0.371428579,0.650943398
0.531390639,0.512544215,0.371428579,0.650943398
0.532178218,0.512544215,0.371428579,0.650943398
0.532965797,0.512544215,0.371428579,0.650943398
0.533753375,0.512544215,0.371428579,0.650943398
0.534540954,0.516381979,0.373737365,0.653543293
0.535328533,0.516381979,0.373737365,0.653543293
0.536116112,0.516381979,0.373737365,0.653543293
0.536903690,0.516381979,0.373737365,0.653543293
0.537691269,0.516381979,0.373737365,0.653543293
0.538478848,0.516381979,0.373737365,0.653543293
0.539266427,0.516381979,0.373737365,0.653543293
0.540054005,0.516381979,0.373737365,0.653543293
0.540841584,0.516381979,0.373737365,0.653543293
0.541629163,0.516381979,0.373737365,0.653543293
0.542416742,0.516381979,0.373737365,0.653543293
0.543204320,0.516381979,0.373737365,0.653543293
0.543991899,0.516381979,0.373737365,0.653543293
0.544779478,0.516381979,0.373737365,0.653543293
0.545567057,0.520112932,0.375000000,0.659574449
0.546354635,0.520112932,0.375000000,0.659574449
0.547142214,0.520112932,0.375000000,0.659574449
0.547929793,0.520112932,0.375000000,0.659574449
0.548717372,0.520112932,0.375000000,0.659574449
0.549504950,0.520112932,0.375000000,0.659574449
0.550292529,0.520112932,0.375000000,0.659574449
0.551080108,0.520112932,0.375000000,0.659574449
0.551867687,0.520112932,0.375000000,0.659574449
0.552655266,0.520112932,0.375000000,0.659574449
0.553442844,0.520112932,0.375000000,0.659574449
0.554230423,0.520112932,0.375000000,0.659574449
0.555018002,0.520112932,0.375000000,0.659574449
0.555805581,0.520112932,0.375000000,0.659574449
0.556593159,0.520112932,0.375000000,0.659574449
0.557380738,0.523989499,0.378151268,0.660714269
0.558168317,0.523989499,0.378151268,0.660714269
0.558955896,0.523989499,0.378151268,0.660714269
0.559743474,0.523989499,0.378151268,0.660714269
0.560531053,0.523989499,0.378151268,0.660714269
0.561318632,0.523989499,0.378151268,0.660714269
0.562106211,0.523989499,0.378151268,0.660714269
0.562893789,0.523989499,0.378151268,0.660714269
0.563681368,0.523989499,0.378151268,0.660714269
0.564468947,0.523989499,0.378151268,0.660714269
0.565256526,0.523989499,0.378151268,0.660714269
0.566044104,0.523989499,0.378151268,0.660714269
0.566831683,0.523989499,0.378151268,0.660714269
0.567619262,0.523989499,0.378151268,0.660714269
0.568406841,0.527299166,0.378378391,0.663043499
0.569194419,0.527299166,0.378378391,0.663043499
0.569981998,0.527299166,0.378378391,0.663043499
0.570769577,0.527299166,0.378378391,0.663043499
0.571557156,0.527299166,0.378378391,0.663043499
0.572344734,0.527299166,0.378378391,0.663043499
0.573132313,0.527299166,0.378378391,0.663043499
0.573919892,0.527299166,0.378378391,0.663043499
0.574707471,0.527299166,0.378378391,0.663043499
0.575495050,0.527299166,0.378378391,0.663043499
0.576282628,0.527299166,0.378378391,0.663043499
0.577070207,0.527299166,0.378378391,0.663043499
0.577857786,0.527299166,0.378378391,0.663043499
0.578645365,0.527299166,0.378378391,0.663043499
0.579432943,0.527299166,0.378378391,0.663043499
0.580220522,0.530662477,0.378947377,0.663716793
0.581008101,0.530662477,0.378947377,0.663716793
